fecha,item_id,nombre_item,categoria,unidad_medida,ocupacion_familias,stock_inicio,ingreso_stock,consumo_real,stock_fin,consumo_estimado_7d,consumo_estimado_14d,dias_cobertura,stock_critico_7d,stock_critico_14d
2025-11-03,ITM011,Agua embotellada,alimentos,litro,37,311.8,0.0,14.0,297.8,113.9,227.8,18.3,0.0,1.0
2025-11-04,ITM011,Agua embotellada,alimentos,litro,38,297.8,0.0,18.1,279.7,112.9,225.8,17.34,0.0,1.0
2025-11-05,ITM011,Agua embotellada,alimentos,litro,35,279.7,0.0,14.9,264.8,113.5,227.0,16.33,0.0,1.0
2025-11-06,ITM011,Agua embotellada,alimentos,litro,33,264.8,0.0,16.7,248.1,118.2,236.4,14.69,1.0,1.0
2025-11-07,ITM011,Agua embotellada,alimentos,litro,32,248.1,0.0,14.2,233.9,115.2,230.4,14.21,1.0,1.0
2025-11-08,ITM011,Agua embotellada,alimentos,litro,31,233.9,0.0,15.0,218.9,112.1,224.2,13.67,1.0,1.0
2025-11-09,ITM011,Agua embotellada,alimentos,litro,35,218.9,0.0,17.6,201.3,110.5,221.0,12.75,1.0,1.0
2025-11-10,ITM011,Agua embotellada,alimentos,litro,38,201.3,0.0,18.5,182.8,115.0,230.0,11.13,1.0,1.0
2025-11-11,ITM011,Agua embotellada,alimentos,litro,37,182.8,0.0,15.3,167.5,112.2,224.4,10.45,1.0,1.0
2025-11-12,ITM011,Agua embotellada,alimentos,litro,37,167.5,0.0,11.8,155.7,109.1,218.2,9.99,1.0,1.0
2025-11-13,ITM011,Agua embotellada,alimentos,litro,40,155.7,0.0,19.4,136.3,111.8,223.6,8.53,1.0,1.0
2025-11-14,ITM011,Agua embotellada,alimentos,litro,39,136.3,0.0,20.3,116.0,117.9,235.8,6.89,0.0,0.0
2025-11-15,ITM011,Agua embotellada,alimentos,litro,41,683.2,567.2,20.2,663.0,123.1,246.2,37.7,0.0,0.0
2025-11-16,ITM011,Agua embotellada,alimentos,litro,43,663.0,0.0,16.9,646.1,122.4,244.8,36.95,0.0,0.0
2025-11-17,ITM011,Agua embotellada,alimentos,litro,41,646.1,0.0,19.4,626.7,123.3,246.6,35.58,0.0,0.0
2025-11-18,ITM011,Agua embotellada,alimentos,litro,40,626.7,0.0,16.8,609.9,124.8,249.6,34.21,0.0,0.0
2025-11-19,ITM011,Agua embotellada,alimentos,litro,38,609.9,0.0,20.5,589.4,133.5,267.0,30.9,0.0,0.0
2025-11-20,ITM011,Agua embotellada,alimentos,litro,36,589.4,0.0,17.6,571.8,131.7,263.4,30.39,0.0,0.0
2025-11-21,ITM011,Agua embotellada,alimentos,litro,37,571.8,0.0,14.3,557.5,125.7,251.4,31.05,0.0,0.0
2025-11-22,ITM011,Agua embotellada,alimentos,litro,38,557.5,0.0,18.5,539.0,124.0,248.0,30.43,0.0,0.0
2025-11-23,ITM011,Agua embotellada,alimentos,litro,40,539.0,0.0,20.9,518.1,128.0,256.0,28.33,0.0,0.0
2025-11-24,ITM011,Agua embotellada,alimentos,litro,39,518.1,0.0,17.8,500.3,126.4,252.8,27.71,0.0,0.0
2025-11-25,ITM011,Agua embotellada,alimentos,litro,38,500.3,0.0,17.3,483.0,126.9,253.8,26.64,0.0,0.0
2025-11-26,ITM011,Agua embotellada,alimentos,litro,38,483.0,0.0,18.5,464.5,124.9,249.8,26.03,0.0,0.0
2025-11-27,ITM011,Agua embotellada,alimentos,litro,38,464.5,0.0,19.9,444.6,127.2,254.4,24.47,0.0,0.0
2025-11-28,ITM011,Agua embotellada,alimentos,litro,39,444.6,0.0,19.1,425.5,132.0,264.0,22.56,0.0,0.0
2025-11-29,ITM011,Agua embotellada,alimentos,litro,38,425.5,0.0,17.5,408.0,131.0,262.0,21.8,0.0,0.0
2025-11-30,ITM011,Agua embotellada,alimentos,litro,38,408.0,0.0,19.1,388.9,129.2,258.4,21.07,0.0,0.0
2025-12-01,ITM011,Agua embotellada,alimentos,litro,39,388.9,0.0,19.0,369.9,130.4,260.8,19.86,0.0,0.0
2025-12-02,ITM011,Agua embotellada,alimentos,litro,38,369.9,0.0,21.2,348.7,134.3,268.6,18.17,0.0,0.0
2025-12-03,ITM011,Agua embotellada,alimentos,litro,36,348.7,0.0,20.0,328.7,135.8,271.6,16.94,0.0,0.0
2025-12-04,ITM011,Agua embotellada,alimentos,litro,38,328.7,0.0,12.0,316.7,127.9,255.8,17.33,0.0,0.0
2025-12-05,ITM011,Agua embotellada,alimentos,litro,39,316.7,0.0,22.1,294.6,130.9,261.8,15.75,0.0,0.0
2025-12-06,ITM011,Agua embotellada,alimentos,litro,38,294.6,0.0,21.2,273.4,134.6,269.2,14.22,0.0,0.0
2025-12-07,ITM011,Agua embotellada,alimentos,litro,40,273.4,0.0,32.7,240.7,148.2,296.4,11.37,0.0,0.0
2025-12-08,ITM011,Agua embotellada,alimentos,litro,44,240.7,0.0,17.4,223.3,146.6,293.2,10.66,0.0,0.0
2025-12-09,ITM011,Agua embotellada,alimentos,litro,44,223.3,0.0,21.6,201.7,147.0,294.0,9.6,0.0,0.0
2025-12-10,ITM011,Agua embotellada,alimentos,litro,44,201.7,0.0,27.9,173.8,154.9,309.8,7.85,0.0,0.0
2025-12-11,ITM011,Agua embotellada,alimentos,litro,43,173.8,0.0,25.1,148.7,168.0,336.0,6.2,0.0,0.0
2025-12-12,ITM011,Agua embotellada,alimentos,litro,43,658.0,509.3,23.4,634.6,169.3,338.6,26.24,0.0,0.0
2025-12-13,ITM011,Agua embotellada,alimentos,litro,44,634.6,0.0,26.0,608.6,174.1,348.2,24.47,0.0,0.0
2025-12-14,ITM011,Agua embotellada,alimentos,litro,43,608.6,0.0,21.5,587.1,162.9,325.8,25.23,0.0,0.0
2025-12-15,ITM011,Agua embotellada,alimentos,litro,43,587.1,0.0,21.8,565.3,167.3,334.6,23.65,0.0,0.0
2025-12-16,ITM011,Agua embotellada,alimentos,litro,43,565.3,0.0,26.8,538.5,172.5,345.0,21.85,0.0,0.0
2025-12-17,ITM011,Agua embotellada,alimentos,litro,43,538.5,0.0,21.4,517.1,166.0,332.0,21.81,0.0,0.0
2025-12-18,ITM011,Agua embotellada,alimentos,litro,42,517.1,0.0,19.1,498.0,160.0,320.0,21.79,0.0,0.0
2025-12-19,ITM011,Agua embotellada,alimentos,litro,45,498.0,0.0,25.5,472.5,162.1,324.2,20.4,0.0,0.0
2025-12-20,ITM011,Agua embotellada,alimentos,litro,44,472.5,0.0,27.2,445.3,163.3,326.6,19.09,0.0,0.0
2025-12-21,ITM011,Agua embotellada,alimentos,litro,44,445.3,0.0,20.3,425.0,162.1,324.2,18.35,0.0,0.0
2025-12-22,ITM011,Agua embotellada,alimentos,litro,45,425.0,0.0,25.6,399.4,165.9,331.8,16.85,0.0,0.0
2025-12-23,ITM011,Agua embotellada,alimentos,litro,44,399.4,0.0,25.6,373.8,164.7,329.4,15.89,0.0,0.0
2025-12-24,ITM011,Agua embotellada,alimentos,litro,41,373.8,0.0,31.5,342.3,174.8,349.6,13.71,0.0,0.0
2025-12-25,ITM011,Agua embotellada,alimentos,litro,40,342.3,0.0,19.0,323.3,174.7,349.4,12.95,0.0,0.0
2025-12-26,ITM011,Agua embotellada,alimentos,litro,39,323.3,0.0,24.9,298.4,174.1,348.2,12.0,0.0,0.0
2025-12-27,ITM011,Agua embotellada,alimentos,litro,42,298.4,0.0,24.4,274.0,171.3,342.6,11.2,0.0,0.0
2025-12-28,ITM011,Agua embotellada,alimentos,litro,41,274.0,0.0,27.8,246.2,178.8,357.6,9.64,0.0,0.0
2025-12-29,ITM011,Agua embotellada,alimentos,litro,42,246.2,0.0,21.3,224.9,174.5,349.0,9.02,0.0,0.0
2025-12-30,ITM011,Agua embotellada,alimentos,litro,44,224.9,0.0,23.4,201.5,172.3,344.6,8.19,0.0,0.0
2025-12-31,ITM011,Agua embotellada,alimentos,litro,44,653.1,451.6,18.4,634.7,159.2,318.4,27.91,0.0,0.0
2026-01-01,ITM011,Agua embotellada,alimentos,litro,46,634.7,0.0,28.9,605.8,169.1,338.2,25.08,0.0,0.0
2026-01-02,ITM011,Agua embotellada,alimentos,litro,47,605.8,0.0,22.2,583.6,166.4,332.8,24.55,0.0,0.0
2026-01-03,ITM011,Agua embotellada,alimentos,litro,47,583.6,0.0,29.8,553.8,171.8,343.6,22.56,0.0,0.0
2026-01-04,ITM011,Agua embotellada,alimentos,litro,47,553.8,0.0,20.0,533.8,164.0,328.0,22.78,0.0,0.0
2026-01-05,ITM011,Agua embotellada,alimentos,litro,47,533.8,0.0,26.8,507.0,169.5,339.0,20.94,0.0,0.0
2026-01-06,ITM011,Agua embotellada,alimentos,litro,44,507.0,0.0,21.4,485.6,167.5,335.0,20.29,0.0,0.0
2026-01-07,ITM011,Agua embotellada,alimentos,litro,41,485.6,0.0,18.0,467.6,167.1,334.2,19.59,0.0,0.0
2026-01-08,ITM011,Agua embotellada,alimentos,litro,42,467.6,0.0,19.0,448.6,157.2,314.4,19.98,0.0,0.0
2026-01-09,ITM011,Agua embotellada,alimentos,litro,41,448.6,0.0,19.5,429.1,154.5,309.0,19.44,0.0,0.0
2026-01-10,ITM011,Agua embotellada,alimentos,litro,39,429.1,0.0,22.0,407.1,146.7,293.4,19.43,0.0,0.0
2026-01-11,ITM011,Agua embotellada,alimentos,litro,40,407.1,0.0,26.5,380.6,153.2,306.4,17.39,0.0,0.0
2026-01-12,ITM011,Agua embotellada,alimentos,litro,39,380.6,0.0,15.6,365.0,142.0,284.0,17.99,0.0,0.0
2026-01-13,ITM011,Agua embotellada,alimentos,litro,40,365.0,0.0,20.3,344.7,140.9,281.8,17.12,0.0,0.0
2026-01-14,ITM011,Agua embotellada,alimentos,litro,40,344.7,0.0,26.4,318.3,149.3,298.6,14.92,0.0,0.0
2026-01-15,ITM011,Agua embotellada,alimentos,litro,39,318.3,0.0,23.2,295.1,153.5,307.0,13.46,0.0,0.0
2026-01-16,ITM011,Agua embotellada,alimentos,litro,37,295.1,0.0,19.4,275.7,153.4,306.8,12.58,0.0,0.0
2026-01-17,ITM011,Agua embotellada,alimentos,litro,37,275.7,0.0,24.0,251.7,155.4,310.8,11.34,0.0,0.0
2026-01-18,ITM011,Agua embotellada,alimentos,litro,41,251.7,0.0,23.5,228.2,152.4,304.8,10.48,0.0,0.0
2026-01-19,ITM011,Agua embotellada,alimentos,litro,42,228.2,0.0,20.3,207.9,157.1,314.2,9.26,0.0,0.0
2026-01-20,ITM011,Agua embotellada,alimentos,litro,41,207.9,0.0,19.0,188.9,155.8,311.6,8.49,0.0,0.0
2026-01-21,ITM011,Agua embotellada,alimentos,litro,45,188.9,0.0,23.8,165.1,153.2,306.4,7.54,0.0,0.0
2026-01-22,ITM011,Agua embotellada,alimentos,litro,45,663.4,498.3,24.0,639.4,154.0,308.0,29.06,0.0,0.0
2026-01-23,ITM011,Agua embotellada,alimentos,litro,44,639.4,0.0,23.7,615.7,158.3,316.6,27.23,0.0,0.0
2026-01-24,ITM011,Agua embotellada,alimentos,litro,44,615.7,0.0,29.6,586.1,163.9,327.8,25.03,0.0,0.0
2026-01-25,ITM011,Agua embotellada,alimentos,litro,44,586.1,0.0,19.1,567.0,159.5,319.0,24.88,0.0,0.0
2026-01-26,ITM011,Agua embotellada,alimentos,litro,45,567.0,0.0,17.7,549.3,156.9,313.8,24.51,0.0,0.0
2026-01-27,ITM011,Agua embotellada,alimentos,litro,46,549.3,0.0,22.5,526.8,160.4,320.8,22.99,0.0,0.0
2026-01-28,ITM011,Agua embotellada,alimentos,litro,45,526.8,0.0,22.7,504.1,159.3,318.6,22.15,0.0,0.0
2026-01-29,ITM011,Agua embotellada,alimentos,litro,46,504.1,0.0,27.1,477.0,162.4,324.8,20.56,0.0,0.0
2026-01-30,ITM011,Agua embotellada,alimentos,litro,45,477.0,0.0,22.6,454.4,161.3,322.6,19.72,0.0,0.0
2026-01-31,ITM011,Agua embotellada,alimentos,litro,46,454.4,0.0,30.5,423.9,162.2,324.4,18.29,0.0,0.0
2026-02-01,ITM011,Agua embotellada,alimentos,litro,46,423.9,0.0,26.7,397.2,169.8,339.6,16.37,0.0,0.0
2026-02-02,ITM011,Agua embotellada,alimentos,litro,43,397.2,0.0,26.8,370.4,178.9,357.8,14.49,0.0,0.0
2026-02-03,ITM011,Agua embotellada,alimentos,litro,42,370.4,0.0,21.4,349.0,177.8,355.6,13.74,0.0,0.0
2026-02-04,ITM011,Agua embotellada,alimentos,litro,42,349.0,0.0,27.5,321.5,182.6,365.2,12.32,0.0,0.0
2026-02-05,ITM011,Agua embotellada,alimentos,litro,43,321.5,0.0,19.0,302.5,174.5,349.0,12.13,0.0,0.0
2026-02-06,ITM011,Agua embotellada,alimentos,litro,42,302.5,0.0,26.4,276.1,178.3,356.6,10.84,0.0,0.0
2026-02-07,ITM011,Agua embotellada,alimentos,litro,44,276.1,0.0,27.1,249.0,174.9,349.8,9.97,0.0,0.0
2026-02-08,ITM011,Agua embotellada,alimentos,litro,43,249.0,0.0,27.7,221.3,175.9,351.8,8.81,0.0,0.0
2026-02-09,ITM011,Agua embotellada,alimentos,litro,41,221.3,0.0,22.3,199.0,171.4,342.8,8.13,0.0,0.0
2026-02-10,ITM011,Agua embotellada,alimentos,litro,44,199.0,0.0,26.5,172.5,176.5,353.0,6.84,0.0,0.0
2026-02-11,ITM011,Agua embotellada,alimentos,litro,41,646.4,473.9,25.6,620.8,174.6,349.2,24.89,0.0,0.0
2026-02-12,ITM011,Agua embotellada,alimentos,litro,43,620.8,0.0,26.2,594.6,181.8,363.6,22.89,0.0,0.0
2026-02-13,ITM011,Agua embotellada,alimentos,litro,43,594.6,0.0,27.4,567.2,182.8,365.6,21.72,0.0,0.0
2026-02-14,ITM011,Agua embotellada,alimentos,litro,44,567.2,0.0,22.2,545.0,177.9,355.8,21.44,0.0,0.0
2026-02-15,ITM011,Agua embotellada,alimentos,litro,43,545.0,0.0,24.0,521.0,174.2,348.4,20.94,0.0,0.0
2026-02-16,ITM011,Agua embotellada,alimentos,litro,42,521.0,0.0,19.9,501.1,171.8,343.6,20.42,0.0,0.0
2026-02-17,ITM011,Agua embotellada,alimentos,litro,45,501.1,0.0,19.3,481.8,164.6,329.2,20.49,0.0,0.0
2026-02-18,ITM011,Agua embotellada,alimentos,litro,47,481.8,0.0,27.1,454.7,166.1,332.2,19.16,0.0,0.0
2026-02-19,ITM011,Agua embotellada,alimentos,litro,48,454.7,0.0,29.9,424.8,169.8,339.6,17.51,0.0,0.0
2026-02-20,ITM011,Agua embotellada,alimentos,litro,45,424.8,0.0,25.1,399.7,167.5,335.0,16.7,0.0,0.0
2026-02-21,ITM011,Agua embotellada,alimentos,litro,44,399.7,0.0,24.5,375.2,169.8,339.6,15.47,0.0,0.0
2026-02-22,ITM011,Agua embotellada,alimentos,litro,44,375.2,0.0,30.2,345.0,176.0,352.0,13.72,0.0,0.0
2026-02-23,ITM011,Agua embotellada,alimentos,litro,42,345.0,0.0,23.4,321.6,179.5,359.0,12.54,0.0,0.0
2026-02-24,ITM011,Agua embotellada,alimentos,litro,40,321.6,0.0,23.2,298.4,183.4,366.8,11.39,0.0,0.0
2026-02-25,ITM011,Agua embotellada,alimentos,litro,42,298.4,0.0,18.5,279.9,174.8,349.6,11.21,0.0,0.0
2026-02-26,ITM011,Agua embotellada,alimentos,litro,42,279.9,0.0,32.1,247.8,177.0,354.0,9.8,0.0,0.0
2026-02-27,ITM011,Agua embotellada,alimentos,litro,44,247.8,0.0,24.8,223.0,176.7,353.4,8.83,0.0,0.0
2026-02-28,ITM011,Agua embotellada,alimentos,litro,47,223.0,0.0,29.0,194.0,181.2,362.4,7.49,0.0,0.0
2026-03-01,ITM011,Agua embotellada,alimentos,litro,48,645.6,451.6,34.8,610.8,185.8,371.6,23.01,0.0,0.0
2026-03-02,ITM011,Agua embotellada,alimentos,litro,47,610.8,0.0,24.3,586.5,186.7,373.4,21.99,0.0,0.0
2026-03-03,ITM011,Agua embotellada,alimentos,litro,48,586.5,0.0,30.7,555.8,194.2,388.4,20.03,0.0,0.0
2026-03-04,ITM011,Agua embotellada,alimentos,litro,48,555.8,0.0,25.7,530.1,201.4,402.8,18.42,0.0,0.0
2026-03-05,ITM011,Agua embotellada,alimentos,litro,48,530.1,0.0,22.2,507.9,191.5,383.0,18.57,0.0,0.0
2026-03-06,ITM011,Agua embotellada,alimentos,litro,48,507.9,0.0,23.3,484.6,190.0,380.0,17.85,0.0,0.0
2026-03-07,ITM011,Agua embotellada,alimentos,litro,48,484.6,0.0,31.7,452.9,192.7,385.4,16.45,0.0,0.0
2026-03-08,ITM011,Agua embotellada,alimentos,litro,48,452.9,0.0,20.3,432.6,178.2,356.4,16.99,0.0,0.0
2026-03-09,ITM011,Agua embotellada,alimentos,litro,49,432.6,0.0,30.9,401.7,184.8,369.6,15.22,0.0,0.0
2026-03-10,ITM011,Agua embotellada,alimentos,litro,50,401.7,0.0,23.6,378.1,177.7,355.4,14.89,0.0,0.0
2026-03-11,ITM011,Agua embotellada,alimentos,litro,50,378.1,0.0,30.1,348.0,182.1,364.2,13.38,0.0,0.0
2026-03-12,ITM011,Agua embotellada,alimentos,litro,47,348.0,0.0,29.8,318.2,189.7,379.4,11.74,0.0,0.0
2026-03-13,ITM011,Agua embotellada,alimentos,litro,46,318.2,0.0,22.9,295.3,189.3,378.6,10.92,0.0,0.0
2026-03-14,ITM011,Agua embotellada,alimentos,litro,47,295.3,0.0,28.2,267.1,185.8,371.6,10.06,0.0,0.0
2026-03-15,ITM011,Agua embotellada,alimentos,litro,46,267.1,0.0,26.2,240.9,191.7,383.4,8.8,0.0,0.0
2026-03-16,ITM011,Agua embotellada,alimentos,litro,44,240.9,0.0,23.6,217.3,184.4,368.8,8.25,0.0,0.0
2026-03-17,ITM011,Agua embotellada,alimentos,litro,44,649.1,431.8,34.1,615.0,194.9,389.8,22.09,0.0,0.0
2026-03-18,ITM011,Agua embotellada,alimentos,litro,45,615.0,0.0,31.0,584.0,195.8,391.6,20.88,0.0,0.0
2026-03-19,ITM011,Agua embotellada,alimentos,litro,45,584.0,0.0,34.8,549.2,200.8,401.6,19.15,0.0,0.0
2026-03-20,ITM011,Agua embotellada,alimentos,litro,45,549.2,0.0,30.1,519.1,208.0,416.0,17.47,0.0,0.0
2026-03-21,ITM011,Agua embotellada,alimentos,litro,44,519.1,0.0,24.7,494.4,204.5,409.0,16.92,0.0,0.0
2026-03-22,ITM011,Agua embotellada,alimentos,litro,44,494.4,0.0,23.8,470.6,202.1,404.2,16.3,0.0,0.0
2026-03-23,ITM011,Agua embotellada,alimentos,litro,46,470.6,0.0,29.1,441.5,207.6,415.2,14.89,0.0,0.0
2026-03-24,ITM011,Agua embotellada,alimentos,litro,47,441.5,0.0,23.0,418.5,196.5,393.0,14.91,0.0,0.0
2026-03-25,ITM011,Agua embotellada,alimentos,litro,47,418.5,0.0,22.0,396.5,187.5,375.0,14.8,0.0,0.0
2026-03-26,ITM011,Agua embotellada,alimentos,litro,46,396.5,0.0,27.8,368.7,180.5,361.0,14.3,0.0,0.0
2026-03-27,ITM011,Agua embotellada,alimentos,litro,47,368.7,0.0,25.3,343.4,175.7,351.4,13.68,0.0,0.0
2026-03-28,ITM011,Agua embotellada,alimentos,litro,46,343.4,0.0,28.0,315.4,179.0,358.0,12.33,0.0,0.0
2026-03-29,ITM011,Agua embotellada,alimentos,litro,45,315.4,0.0,21.2,294.2,176.4,352.8,11.67,0.0,0.0
2026-03-30,ITM011,Agua embotellada,alimentos,litro,46,294.2,0.0,23.7,270.5,171.0,342.0,11.07,0.0,0.0
2026-03-31,ITM011,Agua embotellada,alimentos,litro,49,270.5,0.0,25.1,245.4,173.1,346.2,9.92,0.0,0.0
2026-04-01,ITM011,Agua embotellada,alimentos,litro,50,245.4,0.0,20.9,224.5,172.0,344.0,9.14,0.0,0.0
2026-04-02,ITM011,Agua embotellada,alimentos,litro,52,224.5,0.0,20.2,204.3,164.4,328.8,8.7,0.0,0.0
2026-04-03,ITM011,Agua embotellada,alimentos,litro,49,660.1,455.8,25.0,635.1,164.1,328.2,27.09,0.0,0.0
2026-04-04,ITM011,Agua embotellada,alimentos,litro,50,635.1,0.0,34.9,600.2,171.0,342.0,24.57,0.0,0.0
2026-04-05,ITM011,Agua embotellada,alimentos,litro,50,600.2,0.0,25.0,575.2,174.8,349.6,23.03,0.0,0.0
2026-04-06,ITM011,Agua embotellada,alimentos,litro,51,575.2,0.0,26.2,549.0,177.3,354.6,21.68,0.0,0.0
2026-04-07,ITM011,Agua embotellada,alimentos,litro,49,549.0,0.0,24.3,524.7,176.5,353.0,20.81,0.0,0.0
2026-04-08,ITM011,Agua embotellada,alimentos,litro,49,524.7,0.0,30.5,494.2,186.1,372.2,18.59,0.0,0.0
2026-04-09,ITM011,Agua embotellada,alimentos,litro,50,494.2,0.0,24.6,469.6,190.5,381.0,17.26,0.0,0.0
2026-04-10,ITM011,Agua embotellada,alimentos,litro,52,469.6,0.0,34.4,435.2,199.9,399.8,15.24,0.0,0.0
2026-04-11,ITM011,Agua embotellada,alimentos,litro,54,435.2,0.0,36.6,398.6,201.6,403.2,13.84,0.0,0.0
2026-04-12,ITM011,Agua embotellada,alimentos,litro,53,398.6,0.0,30.1,368.5,206.7,413.4,12.48,0.0,0.0
2026-04-13,ITM011,Agua embotellada,alimentos,litro,54,368.5,0.0,27.7,340.8,208.2,416.4,11.46,0.0,0.0
2026-04-14,ITM011,Agua embotellada,alimentos,litro,51,340.8,0.0,23.8,317.0,207.7,415.4,10.68,0.0,0.0
2026-04-15,ITM011,Agua embotellada,alimentos,litro,51,317.0,0.0,25.9,291.1,203.1,406.2,10.03,0.0,0.0
2026-04-16,ITM011,Agua embotellada,alimentos,litro,48,291.1,0.0,26.1,265.0,204.6,409.2,9.07,0.0,0.0
2026-04-17,ITM011,Agua embotellada,alimentos,litro,50,265.0,0.0,29.6,235.4,199.8,399.6,8.25,0.0,0.0
2026-04-18,ITM011,Agua embotellada,alimentos,litro,54,644.6,409.2,30.9,613.7,194.1,388.2,22.13,0.0,0.0
2026-04-19,ITM011,Agua embotellada,alimentos,litro,54,613.7,0.0,27.0,586.7,191.0,382.0,21.5,0.0,0.0
2026-04-20,ITM011,Agua embotellada,alimentos,litro,52,586.7,0.0,36.7,550.0,200.0,400.0,19.25,0.0,0.0
2026-04-21,ITM011,Agua embotellada,alimentos,litro,49,550.0,0.0,29.1,520.9,205.3,410.6,17.76,0.0,0.0
2026-04-22,ITM011,Agua embotellada,alimentos,litro,51,520.9,0.0,28.7,492.2,208.1,416.2,16.56,0.0,0.0
2026-04-23,ITM011,Agua embotellada,alimentos,litro,52,492.2,0.0,37.9,454.3,219.9,439.8,14.46,0.0,0.0
2026-04-24,ITM011,Agua embotellada,alimentos,litro,55,454.3,0.0,36.2,418.1,226.5,453.0,12.92,0.0,0.0
2026-04-25,ITM011,Agua embotellada,alimentos,litro,54,418.1,0.0,27.4,390.7,223.0,446.0,12.26,0.0,0.0
2026-04-26,ITM011,Agua embotellada,alimentos,litro,55,390.7,0.0,38.7,352.0,234.7,469.4,10.5,0.0,0.0
2026-04-27,ITM011,Agua embotellada,alimentos,litro,54,352.0,0.0,29.1,322.9,227.1,454.2,9.95,0.0,0.0
2026-04-28,ITM011,Agua embotellada,alimentos,litro,54,322.9,0.0,26.6,296.3,224.6,449.2,9.23,0.0,0.0
2026-04-29,ITM011,Agua embotellada,alimentos,litro,53,296.3,0.0,30.4,265.9,226.3,452.6,8.22,0.0,0.0
2026-04-30,ITM011,Agua embotellada,alimentos,litro,56,265.9,0.0,25.8,240.1,214.2,428.4,7.85,0.0,0.0
2026-05-01,ITM011,Agua embotellada,alimentos,litro,55,638.1,398.0,35.8,602.3,213.8,427.6,19.72,0.0,0.0
2026-05-02,ITM011,Agua embotellada,alimentos,litro,56,602.3,0.0,33.1,569.2,219.5,439.0,18.15,0.0,0.0
2026-05-03,ITM011,Agua embotellada,alimentos,litro,57,569.2,0.0,34.8,534.4,215.6,431.2,17.35,0.0,0.0
2026-05-04,ITM011,Agua embotellada,alimentos,litro,57,534.4,0.0,31.7,502.7,218.2,436.4,16.13,0.0,0.0
2026-05-05,ITM011,Agua embotellada,alimentos,litro,58,502.7,0.0,26.0,476.7,217.6,435.2,15.34,0.0,0.0
2026-05-06,ITM011,Agua embotellada,alimentos,litro,55,476.7,0.0,27.7,449.0,214.9,429.8,14.63,0.0,0.0
2026-05-07,ITM011,Agua embotellada,alimentos,litro,53,449.0,0.0,32.5,416.5,221.6,443.2,13.16,0.0,0.0
2026-05-08,ITM011,Agua embotellada,alimentos,litro,51,416.5,0.0,30.1,386.4,215.9,431.8,12.53,0.0,0.0
2026-05-09,ITM011,Agua embotellada,alimentos,litro,52,386.4,0.0,29.3,357.1,212.1,424.2,11.79,0.0,0.0
2026-05-10,ITM011,Agua embotellada,alimentos,litro,53,357.1,0.0,31.8,325.3,209.1,418.2,10.89,0.0,0.0
2026-05-11,ITM011,Agua embotellada,alimentos,litro,50,325.3,0.0,30.4,294.9,207.8,415.6,9.93,0.0,0.0
2026-05-12,ITM011,Agua embotellada,alimentos,litro,50,294.9,0.0,26.4,268.5,208.2,416.4,9.03,0.0,0.0
2026-05-13,ITM011,Agua embotellada,alimentos,litro,48,268.5,0.0,23.7,244.8,204.2,408.4,8.39,0.0,0.0
2026-05-14,ITM011,Agua embotellada,alimentos,litro,47,637.7,392.9,27.3,610.4,199.0,398.0,21.47,0.0,0.0
2026-05-15,ITM011,Agua embotellada,alimentos,litro,49,610.4,0.0,25.5,584.9,194.4,388.8,21.06,0.0,0.0
2026-05-16,ITM011,Agua embotellada,alimentos,litro,47,584.9,0.0,25.2,559.7,190.3,380.6,20.59,0.0,0.0
2026-05-17,ITM011,Agua embotellada,alimentos,litro,47,559.7,0.0,21.8,537.9,180.3,360.6,20.88,0.0,0.0
2026-05-18,ITM011,Agua embotellada,alimentos,litro,46,537.9,0.0,22.7,515.2,172.6,345.2,20.89,0.0,0.0
2026-05-19,ITM011,Agua embotellada,alimentos,litro,47,515.2,0.0,24.2,491.0,170.4,340.8,20.17,0.0,0.0
2026-05-20,ITM011,Agua embotellada,alimentos,litro,51,491.0,0.0,29.9,461.1,176.6,353.2,18.28,0.0,0.0
2026-05-21,ITM011,Agua embotellada,alimentos,litro,51,461.1,0.0,25.2,435.9,174.5,349.0,17.49,0.0,0.0
2026-05-22,ITM011,Agua embotellada,alimentos,litro,51,435.9,0.0,29.7,406.2,178.7,357.4,15.91,0.0,0.0
2026-05-23,ITM011,Agua embotellada,alimentos,litro,52,406.2,0.0,33.8,372.4,187.3,374.6,13.92,0.0,0.0
2026-05-24,ITM011,Agua embotellada,alimentos,litro,54,372.4,0.0,34.4,338.0,199.9,399.8,11.84,0.0,0.0
2026-05-25,ITM011,Agua embotellada,alimentos,litro,55,338.0,0.0,27.0,311.0,204.2,408.4,10.66,0.0,0.0
2026-05-26,ITM011,Agua embotellada,alimentos,litro,52,311.0,0.0,31.7,279.3,211.7,423.4,9.24,0.0,0.0
2026-05-27,ITM011,Agua embotellada,alimentos,litro,53,279.3,0.0,28.4,250.9,210.2,420.4,8.36,0.0,0.0
2026-05-28,ITM011,Agua embotellada,alimentos,litro,52,250.9,0.0,28.9,222.0,213.9,427.8,7.27,0.0,0.0
2026-05-29,ITM011,Agua embotellada,alimentos,litro,51,634.0,412.0,23.7,610.3,207.9,415.8,20.55,0.0,0.0
2026-05-30,ITM011,Agua embotellada,alimentos,litro,49,610.3,0.0,26.6,583.7,200.7,401.4,20.36,0.0,0.0
2026-05-31,ITM011,Agua embotellada,alimentos,litro,48,583.7,0.0,29.6,554.1,195.9,391.8,19.8,0.0,0.0
