donacion_id,fecha,tipo_donante,item_id,nombre_item,categoria,unidad_medida,cantidad_donada,valor_estimado_soles,campania
DON01337,2025-10-24,Universidad,ITM029,Suero oral,medicamentos_soporte,sobre,34,290.44,Día del Niño
DON01338,2025-02-18,Persona natural,ITM002,Avena,alimentos,kg,100,814.3,Emergencia
DON01339,2025-04-19,ONG,ITM014,Jabón líquido,higiene,litro,172,835.05,Regular
DON01340,2026-06-16,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,1,10.89,Navidad
DON01341,2025-05-01,Empresa,ITM005,Aceite vegetal,alimentos,litro,212,1360.13,Regular
DON01342,2025-01-02,Universidad,ITM008,Galletas nutritivas,alimentos,paquete,63,441.61,Día del Niño
DON01343,2025-11-22,Persona natural,ITM005,Aceite vegetal,alimentos,litro,112,1895.55,Aniversario ALDIMI
DON01344,2025-08-01,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,11,154.45,Emergencia
DON01345,2026-04-25,Empresa,ITM027,Jeringas descartables,insumos_medicos,unidad,78,894.49,Navidad
DON01346,2025-11-19,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,153,408.34,Emergencia
DON01347,2026-06-14,Persona natural,ITM015,Pañales,higiene,unidad,57,975.55,Día del Niño
DON01348,2025-07-15,Empresa,ITM005,Aceite vegetal,alimentos,litro,73,156.85,Regular
DON01349,2025-01-27,ONG,ITM002,Avena,alimentos,kg,175,1427.61,Regular
DON01350,2025-02-12,Universidad,ITM029,Suero oral,medicamentos_soporte,sobre,4,43.88,Aniversario ALDIMI
DON01351,2025-01-21,Iglesia/Comunidad,ITM012,Ensure pediátrico,alimentos,unidad,193,932.87,Regular
DON01352,2026-03-31,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,126,712.66,Navidad
DON01353,2025-03-20,Empresa,ITM001,Arroz,alimentos,kg,84,1144.37,Aniversario ALDIMI
DON01354,2025-03-09,Empresa,ITM020,Guantes descartables,insumos_medicos,par,94,1066.88,Aniversario ALDIMI
DON01355,2026-01-21,Iglesia/Comunidad,ITM006,Fideos,alimentos,kg,50,189.18,Navidad
DON01356,2025-03-09,Iglesia/Comunidad,ITM011,Agua embotellada,alimentos,litro,28,366.22,Regular
DON01357,2025-01-02,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,18,302.52,Aniversario ALDIMI
DON01358,2026-03-03,Universidad,ITM005,Aceite vegetal,alimentos,litro,116,344.77,Regular
DON01359,2025-11-01,Persona natural,ITM010,Frutas,alimentos,kg,36,557.77,Emergencia
DON01360,2025-02-24,Empresa,ITM010,Frutas,alimentos,kg,127,651.73,Aniversario ALDIMI
DON01361,2025-06-12,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,135,1008.51,Regular
DON01362,2025-11-21,Empresa,ITM026,Clorhexidina,insumos_medicos,frasco,22,63.76,Regular
DON01363,2026-01-24,Persona natural,ITM005,Aceite vegetal,alimentos,litro,22,51.32,Regular
DON01364,2025-01-01,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,78,564.46,Regular
DON01365,2025-05-11,Empresa,ITM019,Mascarillas,insumos_medicos,unidad,193,1468.72,Regular
DON01366,2026-04-05,Empresa,ITM025,Vendas,insumos_medicos,unidad,93,333.97,Navidad
DON01367,2025-02-28,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,23,187.21,Regular
DON01368,2025-04-25,Persona natural,ITM014,Jabón líquido,higiene,litro,25,394.73,Regular
DON01369,2025-03-01,Empresa,ITM010,Frutas,alimentos,kg,269,2385.08,Emergencia
DON01370,2025-04-07,Persona natural,ITM005,Aceite vegetal,alimentos,litro,48,370.02,Regular
DON01371,2026-05-31,Persona natural,ITM010,Frutas,alimentos,kg,111,964.93,Emergencia
DON01372,2025-05-06,Persona natural,ITM007,Conservas de atún,alimentos,lata,29,330.17,Regular
DON01373,2025-01-26,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,29,255.44,Regular
DON01374,2026-04-21,Iglesia/Comunidad,ITM017,Detergente,higiene,kg,37,142.67,Día del Niño
DON01375,2026-04-04,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,107,1201.8,Aniversario ALDIMI
DON01376,2025-10-08,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,34,431.44,Regular
DON01377,2026-05-31,ONG,ITM008,Galletas nutritivas,alimentos,paquete,41,283.37,Aniversario ALDIMI
DON01378,2025-03-17,Universidad,ITM013,Papel higiénico,higiene,rollo,72,332.63,Regular
DON01379,2025-03-05,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,76,957.94,Regular
DON01380,2026-01-17,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,12,124.62,Regular
DON01381,2025-10-02,ONG,ITM003,Leche evaporada,alimentos,lata,16,103.19,Emergencia
DON01382,2026-05-14,Universidad,ITM005,Aceite vegetal,alimentos,litro,39,489.81,Aniversario ALDIMI
DON01383,2025-02-01,Persona natural,ITM005,Aceite vegetal,alimentos,litro,86,890.8,Emergencia
DON01384,2025-07-26,Iglesia/Comunidad,ITM028,Algodón,insumos_medicos,paquete,48,563.25,Regular
DON01385,2025-09-10,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,154,1737.35,Aniversario ALDIMI
DON01386,2025-01-21,Campaña digital,ITM013,Papel higiénico,higiene,rollo,34,560.49,Aniversario ALDIMI
DON01387,2026-02-26,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,40,174.22,Regular
DON01388,2025-06-18,Empresa,ITM014,Jabón líquido,higiene,litro,90,1294.43,Emergencia
DON01389,2025-06-26,Iglesia/Comunidad,ITM001,Arroz,alimentos,kg,108,1453.43,Navidad
DON01390,2026-06-01,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,48,321.21,Regular
DON01391,2025-09-11,Persona natural,ITM003,Leche evaporada,alimentos,lata,38,628.64,Regular
DON01392,2025-03-11,ONG,ITM009,Suplemento nutricional,alimentos,unidad,85,231.76,Navidad
DON01393,2026-04-21,Persona natural,ITM006,Fideos,alimentos,kg,17,63.28,Regular
DON01394,2026-02-26,Iglesia/Comunidad,ITM002,Avena,alimentos,kg,43,231.77,Regular
DON01395,2025-07-14,ONG,ITM026,Clorhexidina,insumos_medicos,frasco,40,183.92,Regular
DON01396,2025-04-24,Empresa,ITM023,Baja lenguas,insumos_medicos,unidad,5,28.34,Regular
DON01397,2026-04-01,Persona natural,ITM007,Conservas de atún,alimentos,lata,12,211.22,Aniversario ALDIMI
DON01398,2025-02-28,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,18,250.96,Regular
DON01399,2026-05-07,Campaña digital,ITM008,Galletas nutritivas,alimentos,paquete,16,114.72,Aniversario ALDIMI
DON01400,2025-03-14,Empresa,ITM001,Arroz,alimentos,kg,172,1337.26,Aniversario ALDIMI
DON01401,2026-04-04,ONG,ITM009,Suplemento nutricional,alimentos,unidad,79,574.13,Regular
DON01402,2025-10-12,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,110,876.76,Regular
DON01403,2025-11-14,Universidad,ITM013,Papel higiénico,higiene,rollo,4,69.3,Emergencia
DON01404,2025-07-06,Universidad,ITM023,Baja lenguas,insumos_medicos,unidad,36,534.99,Regular
DON01405,2026-03-17,Iglesia/Comunidad,ITM009,Suplemento nutricional,alimentos,unidad,103,1065.42,Día del Niño
DON01406,2025-11-30,Empresa,ITM024,Antiséptico,insumos_medicos,litro,41,399.39,Navidad
DON01407,2025-04-18,Persona natural,ITM001,Arroz,alimentos,kg,84,1104.24,Regular
DON01408,2026-04-14,Iglesia/Comunidad,ITM012,Ensure pediátrico,alimentos,unidad,63,235.98,Regular
DON01409,2026-02-04,ONG,ITM003,Leche evaporada,alimentos,lata,123,323.56,Regular
DON01410,2025-07-22,Iglesia/Comunidad,ITM024,Antiséptico,insumos_medicos,litro,25,149.95,Navidad
DON01411,2025-11-27,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,81,596.49,Regular
DON01412,2025-12-18,ONG,ITM015,Pañales,higiene,unidad,67,1016.43,Regular
DON01413,2026-02-11,Empresa,ITM025,Vendas,insumos_medicos,unidad,60,872.31,Día del Niño
DON01414,2025-05-18,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,80,486.9,Regular
DON01415,2026-03-14,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,28,164.8,Regular
DON01416,2025-08-12,Persona natural,ITM005,Aceite vegetal,alimentos,litro,34,478.21,Regular
DON01417,2025-12-03,ONG,ITM025,Vendas,insumos_medicos,unidad,42,705.9,Emergencia
DON01418,2026-07-11,Empresa,ITM003,Leche evaporada,alimentos,lata,61,246.79,Regular
DON01419,2025-08-14,Persona natural,ITM001,Arroz,alimentos,kg,72,1061.08,Regular
DON01420,2025-12-10,Persona natural,ITM013,Papel higiénico,higiene,rollo,85,698.81,Regular
DON01421,2025-07-03,ONG,ITM015,Pañales,higiene,unidad,18,31.12,Regular
DON01422,2026-04-05,Campaña digital,ITM007,Conservas de atún,alimentos,lata,17,39.65,Regular
DON01423,2026-03-15,Campaña digital,ITM003,Leche evaporada,alimentos,lata,35,107.7,Día del Niño
DON01424,2026-02-23,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,87,221.03,Regular
DON01425,2025-01-22,Campaña digital,ITM014,Jabón líquido,higiene,litro,75,594.79,Aniversario ALDIMI
DON01426,2026-06-11,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,25,160.09,Regular
DON01427,2025-04-09,Campaña digital,ITM005,Aceite vegetal,alimentos,litro,82,478.24,Aniversario ALDIMI
DON01428,2025-08-13,Persona natural,ITM013,Papel higiénico,higiene,rollo,20,216.18,Emergencia
DON01429,2025-01-24,Persona natural,ITM010,Frutas,alimentos,kg,50,93.41,Regular
DON01430,2025-01-15,Persona natural,ITM011,Agua embotellada,alimentos,litro,32,425.32,Regular
DON01431,2025-08-19,Universidad,ITM024,Antiséptico,insumos_medicos,litro,50,561.8,Regular
DON01432,2026-04-10,Campaña digital,ITM005,Aceite vegetal,alimentos,litro,69,971.23,Navidad
DON01433,2025-06-30,Iglesia/Comunidad,ITM028,Algodón,insumos_medicos,paquete,13,125.81,Navidad
DON01434,2025-01-10,Universidad,ITM025,Vendas,insumos_medicos,unidad,22,129.93,Regular
DON01435,2025-05-27,Empresa,ITM020,Guantes descartables,insumos_medicos,par,30,138.53,Regular
DON01436,2025-01-29,Persona natural,ITM015,Pañales,higiene,unidad,77,268.0,Regular
DON01437,2025-08-23,Persona natural,ITM003,Leche evaporada,alimentos,lata,87,917.16,Regular
DON01438,2025-11-03,Empresa,ITM011,Agua embotellada,alimentos,litro,156,930.58,Navidad
DON01439,2025-02-14,Universidad,ITM002,Avena,alimentos,kg,29,507.88,Navidad
DON01440,2026-04-20,ONG,ITM015,Pañales,higiene,unidad,52,235.04,Regular
DON01441,2025-12-11,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,20,335.29,Regular
DON01442,2025-03-31,Empresa,ITM007,Conservas de atún,alimentos,lata,401,1234.7,Aniversario ALDIMI
DON01443,2025-09-04,Empresa,ITM028,Algodón,insumos_medicos,paquete,226,3081.06,Regular
DON01444,2025-02-15,Iglesia/Comunidad,ITM028,Algodón,insumos_medicos,paquete,49,854.42,Emergencia
DON01445,2025-04-18,Empresa,ITM013,Papel higiénico,higiene,rollo,42,659.01,Regular
DON01446,2026-05-09,Iglesia/Comunidad,ITM019,Mascarillas,insumos_medicos,unidad,11,41.11,Regular
DON01447,2025-05-29,Universidad,ITM011,Agua embotellada,alimentos,litro,46,685.73,Regular
DON01448,2026-04-15,Empresa,ITM021,Gasas estériles,insumos_medicos,paquete,168,1540.71,Aniversario ALDIMI
DON01449,2026-06-26,Iglesia/Comunidad,ITM002,Avena,alimentos,kg,93,299.97,Navidad
DON01450,2025-11-29,Campaña digital,ITM026,Clorhexidina,insumos_medicos,frasco,95,894.94,Día del Niño
DON01451,2025-01-13,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,121,298.62,Navidad
DON01452,2026-05-25,Campaña digital,ITM019,Mascarillas,insumos_medicos,unidad,46,370.64,Aniversario ALDIMI
DON01453,2025-02-03,Empresa,ITM011,Agua embotellada,alimentos,litro,140,611.39,Día del Niño
DON01454,2026-04-24,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,10,74.64,Regular
DON01455,2025-01-21,ONG,ITM028,Algodón,insumos_medicos,paquete,81,1431.53,Regular
DON01456,2025-10-21,ONG,ITM015,Pañales,higiene,unidad,84,1192.65,Emergencia
DON01457,2025-07-18,Persona natural,ITM025,Vendas,insumos_medicos,unidad,23,280.02,Regular
DON01458,2025-09-19,Persona natural,ITM015,Pañales,higiene,unidad,66,863.25,Regular
DON01459,2026-02-21,Universidad,ITM018,Alcohol en gel,higiene,unidad,15,111.72,Aniversario ALDIMI
DON01460,2026-02-05,Iglesia/Comunidad,ITM025,Vendas,insumos_medicos,unidad,71,252.57,Navidad
DON01461,2026-01-10,Persona natural,ITM006,Fideos,alimentos,kg,48,829.6,Regular
DON01462,2025-10-15,ONG,ITM025,Vendas,insumos_medicos,unidad,100,778.44,Regular
DON01463,2025-11-12,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,41,614.81,Emergencia
DON01464,2025-09-26,Empresa,ITM027,Jeringas descartables,insumos_medicos,unidad,98,1686.65,Día del Niño
DON01465,2026-05-10,Iglesia/Comunidad,ITM003,Leche evaporada,alimentos,lata,75,765.4,Regular
DON01466,2025-01-04,ONG,ITM022,Termómetros digitales,insumos_medicos,unidad,71,322.25,Regular
DON01467,2026-06-02,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,22,275.97,Regular
DON01468,2026-01-25,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,30,239.54,Regular
DON01469,2025-08-05,Campaña digital,ITM009,Suplemento nutricional,alimentos,unidad,74,299.2,Emergencia
DON01470,2025-05-09,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,67,960.94,Regular
DON01471,2026-04-27,Universidad,ITM017,Detergente,higiene,kg,79,1349.68,Regular
DON01472,2025-08-24,Persona natural,ITM018,Alcohol en gel,higiene,unidad,9,156.63,Regular
DON01473,2025-10-02,ONG,ITM026,Clorhexidina,insumos_medicos,frasco,23,217.42,Emergencia
DON01474,2025-12-12,Persona natural,ITM015,Pañales,higiene,unidad,38,367.7,Emergencia
DON01475,2025-03-28,ONG,ITM008,Galletas nutritivas,alimentos,paquete,63,519.55,Emergencia
DON01476,2025-11-23,Campaña digital,ITM002,Avena,alimentos,kg,28,232.21,Regular
DON01477,2026-01-04,Campaña digital,ITM026,Clorhexidina,insumos_medicos,frasco,68,939.63,Regular
DON01478,2025-06-27,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,125,1458.49,Regular
DON01479,2025-10-16,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,63,1065.24,Regular
DON01480,2025-05-28,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,13,79.89,Navidad
DON01481,2025-10-24,ONG,ITM006,Fideos,alimentos,kg,64,919.46,Día del Niño
DON01482,2025-08-27,Campaña digital,ITM003,Leche evaporada,alimentos,lata,31,224.2,Regular
DON01483,2025-09-05,Persona natural,ITM016,Toallas húmedas,higiene,paquete,19,179.21,Regular
DON01484,2026-03-14,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,32,367.59,Navidad
DON01485,2025-06-21,Campaña digital,ITM025,Vendas,insumos_medicos,unidad,33,545.91,Navidad
DON01486,2025-05-30,ONG,ITM013,Papel higiénico,higiene,rollo,38,68.1,Regular
DON01487,2026-05-26,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,38,420.95,Regular
DON01488,2025-10-29,Persona natural,ITM016,Toallas húmedas,higiene,paquete,26,158.61,Aniversario ALDIMI
DON01489,2025-09-24,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,7,28.92,Emergencia
DON01490,2025-11-20,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,4,43.01,Aniversario ALDIMI
DON01491,2026-05-31,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,65,553.35,Aniversario ALDIMI
DON01492,2025-08-13,Empresa,ITM025,Vendas,insumos_medicos,unidad,192,3365.84,Aniversario ALDIMI
DON01493,2025-07-17,Campaña digital,ITM009,Suplemento nutricional,alimentos,unidad,19,146.35,Emergencia
DON01494,2026-05-28,Campaña digital,ITM026,Clorhexidina,insumos_medicos,frasco,13,232.17,Aniversario ALDIMI
DON01495,2026-01-04,Empresa,ITM001,Arroz,alimentos,kg,65,286.0,Regular
DON01496,2025-12-26,Universidad,ITM028,Algodón,insumos_medicos,paquete,4,25.73,Regular
DON01497,2025-03-06,Persona natural,ITM016,Toallas húmedas,higiene,paquete,42,117.97,Día del Niño
DON01498,2025-09-08,Iglesia/Comunidad,ITM012,Ensure pediátrico,alimentos,unidad,24,181.61,Regular
DON01499,2025-07-07,Persona natural,ITM007,Conservas de atún,alimentos,lata,34,116.49,Regular
DON01500,2025-12-22,Iglesia/Comunidad,ITM020,Guantes descartables,insumos_medicos,par,29,449.23,Regular
